age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
28,Without-pay,119412,1st-4th,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,42442,1114,45,Puerto-Rico,>50K
22,Never-worked,103879,9th,1,Widowed,Farming-fishing,Not-in-family,Black,Female,5536,2967,81,India,<=50K
48,Local-gov,401599,Prof-school,6,Married-spouse-absent,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,90505,1454,7,Cuba,>50K
52,Private,381832,9th,4,Married-civ-spouse,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Male,19907,1361,55,Philippines,<=50K
34,Local-gov,292953,11th,9,Married-civ-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,86798,3744,58,Japan,<=50K
74,Self-emp-inc,1382416,12th,5,Married-AF-spouse,Armed-Forces,Wife,White,Female,64213,404,4,Dominican-Republic,>50K
60,Self-emp-not-inc,907950,Doctorate,11,Never-married,Other-service,Wife,Amer-Indian-Eskimo,Female,59910,4244,19,Portugal,<=50K
72,Never-worked,74040,Bachelors,3,Divorced,Sales,Other-relative,Black,Male,32003,1275,88,El-Salvador,<=50K
25,Federal-gov,1347756,Doctorate,2,Separated,Protective-serv,Unmarried,Asian-Pac-Islander,Male,34167,658,40,Jamaica,>50K
77,Without-pay,458084,Masters,4,Divorced,Priv-house-serv,Husband,White,Male,85709,2327,50,Portugal,<=50K
32,Self-emp-inc,1472813,5th-6th,14,Separated,Protective-serv,Unmarried,Asian-Pac-Islander,Male,94501,2691,93,South,>50K
50,Local-gov,347291,1st-4th,16,Never-married,Adm-clerical,Own-child,Black,Male,88818,3859,86,Canada,>50K
49,State-gov,136990,Doctorate,2,Widowed,Sales,Other-relative,Black,Male,73956,271,47,United-States,>50K
77,Never-worked,204793,10th,1,Married-civ-spouse,Exec-managerial,Unmarried,Black,Male,69162,1156,54,Canada,<=50K
37,Self-emp-not-inc,583109,Assoc-acdm,3,Separated,Adm-clerical,Unmarried,White,Female,76485,1014,70,Vietnam,<=50K
34,Local-gov,1378583,7th-8th,10,Separated,Protective-serv,Husband,Black,Female,90927,698,82,Japan,<=50K
42,Federal-gov,828777,11th,15,Separated,Armed-Forces,Wife,White,Male,31413,1952,33,India,<=50K
43,Federal-gov,198373,Doctorate,13,Divorced,Sales,Other-relative,Other,Male,4662,818,77,Japan,>50K
30,Without-pay,482234,Masters,4,Widowed,Tech-support,Unmarried,Amer-Indian-Eskimo,Female,44606,3480,90,Portugal,<=50K
30,Self-emp-not-inc,735632,12th,16,Never-married,Craft-repair,Other-relative,Other,Male,41085,1639,38,United-States,<=50K
34,Local-gov,816752,Masters,5,Never-married,Exec-managerial,Husband,Asian-Pac-Islander,Female,57821,739,90,United-States,<=50K
51,Federal-gov,1253176,1st-4th,6,Divorced,Protective-serv,Wife,Asian-Pac-Islander,Male,48556,1733,63,Mexico,<=50K
42,Never-worked,79777,HS-grad,14,Separated,Farming-fishing,Wife,Asian-Pac-Islander,Female,69510,2495,46,Laos,<=50K
46,Self-emp-not-inc,18008,12th,5,Separated,Prof-specialty,Own-child,Black,Male,33457,3797,90,Vietnam,<=50K
70,Self-emp-not-inc,1077320,12th,12,Separated,Transport-moving,Not-in-family,Other,Male,73433,1493,35,Vietnam,>50K
34,Private,172701,1st-4th,7,Never-married,Sales,Husband,White,Female,29520,1452,92,Honduras,<=50K
84,Federal-gov,1022033,Preschool,14,Never-married,Tech-support,Wife,Amer-Indian-Eskimo,Female,41219,3566,75,Hungary,<=50K
72,Private,517643,Assoc-acdm,11,Widowed,Sales,Other-relative,Amer-Indian-Eskimo,Male,27136,1911,32,Mexico,>50K
29,Local-gov,585968,11th,15,Married-AF-spouse,Transport-moving,Own-child,Asian-Pac-Islander,Male,44179,1151,6,Portugal,<=50K
40,Self-emp-not-inc,230329,Preschool,8,Widowed,Craft-repair,Own-child,Asian-Pac-Islander,Female,59335,3648,63,El-Salvador,>50K
30,Federal-gov,1156222,Assoc-voc,6,Married-AF-spouse,Priv-house-serv,Own-child,White,Female,48577,2021,44,Laos,<=50K
37,Local-gov,282276,Prof-school,6,Separated,Transport-moving,Wife,White,Male,46495,4031,17,Jamaica,<=50K
44,State-gov,24359,Assoc-voc,9,Widowed,Farming-fishing,Unmarried,Asian-Pac-Islander,Male,57507,2383,11,Puerto-Rico,<=50K
26,Private,886081,10th,15,Never-married,Sales,Other-relative,Other,Male,80192,1490,77,Laos,<=50K
18,Self-emp-not-inc,236373,HS-grad,3,Married-spouse-absent,Transport-moving,Other-relative,Asian-Pac-Islander,Female,14320,2317,49,Dominican-Republic,>50K
49,Self-emp-inc,264497,Bachelors,7,Separated,Tech-support,Unmarried,Black,Female,46925,3791,86,El-Salvador,<=50K
68,Local-gov,334996,10th,4,Married-AF-spouse,Other-service,Unmarried,Amer-Indian-Eskimo,Male,5751,760,75,Philippines,<=50K
39,Never-worked,956574,7th-8th,3,Never-married,Armed-Forces,Own-child,White,Male,15585,2888,50,Vietnam,<=50K
80,Self-emp-not-inc,1123888,1st-4th,11,Never-married,Armed-Forces,Wife,Amer-Indian-Eskimo,Male,98999,1998,47,Dominican-Republic,>50K
44,Private,1365526,Prof-school,16,Separated,Farming-fishing,Own-child,Other,Male,75069,575,34,Cuba,>50K
83,State-gov,1463943,HS-grad,16,Separated,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Male,84192,2697,23,Puerto-Rico,<=50K
34,Never-worked,351406,9th,10,Married-civ-spouse,Tech-support,Not-in-family,Black,Female,6766,3664,85,Dominican-Republic,<=50K
56,Without-pay,330583,Doctorate,1,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,42485,1768,75,Dominican-Republic,<=50K
73,Local-gov,326066,1st-4th,14,Separated,Armed-Forces,Husband,White,Female,49059,3389,67,United-States,>50K
21,Private,288931,Assoc-voc,12,Married-AF-spouse,Armed-Forces,Own-child,Amer-Indian-Eskimo,Male,74422,573,53,Honduras,<=50K
85,Local-gov,29126,11th,6,Widowed,Protective-serv,Unmarried,Other,Male,26650,1372,5,Puerto-Rico,<=50K
44,Federal-gov,880871,7th-8th,15,Widowed,Armed-Forces,Unmarried,Black,Male,5716,3824,26,Dominican-Republic,<=50K
53,Federal-gov,33963,Bachelors,4,Never-married,Adm-clerical,Wife,Other,Female,63470,3803,95,Mexico,>50K
63,Federal-gov,69194,Masters,10,Separated,Tech-support,Wife,White,Female,26794,1360,75,Vietnam,<=50K
64,Local-gov,598544,Assoc-voc,4,Married-AF-spouse,Machine-op-inspct,Not-in-family,Black,Male,57990,1314,62,United-States,<=50K
18,State-gov,1209858,Doctorate,9,Separated,Craft-repair,Unmarried,White,Male,93284,1287,27,Columbia,<=50K
81,Self-emp-not-inc,735145,Preschool,13,Married-spouse-absent,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,28720,3789,26,Portugal,<=50K
63,Private,599976,HS-grad,12,Widowed,Farming-fishing,Not-in-family,Other,Male,97322,720,10,Vietnam,<=50K
90,Private,282500,Some-college,16,Married-spouse-absent,Farming-fishing,Other-relative,Other,Male,75635,3134,40,Vietnam,<=50K
51,Federal-gov,1017666,12th,13,Never-married,Adm-clerical,Husband,Black,Male,12390,843,93,Columbia,<=50K
62,Local-gov,489698,Bachelors,16,Separated,Craft-repair,Own-child,White,Male,31407,103,18,Puerto-Rico,<=50K
49,Without-pay,1485163,Masters,15,Separated,Craft-repair,Unmarried,Black,Male,88968,602,31,Hungary,>50K
82,Federal-gov,219679,5th-6th,12,Divorced,Protective-serv,Not-in-family,Asian-Pac-Islander,Female,70982,1744,16,Jamaica,>50K
78,Local-gov,1173335,5th-6th,6,Divorced,Tech-support,Not-in-family,Asian-Pac-Islander,Female,52055,1993,62,Philippines,<=50K
84,Never-worked,1019246,10th,12,Widowed,Tech-support,Other-relative,Amer-Indian-Eskimo,Male,8347,2185,35,El-Salvador,>50K
54,State-gov,552978,10th,1,Divorced,Sales,Own-child,Asian-Pac-Islander,Male,57291,1257,95,Jamaica,<=50K
75,State-gov,593094,Prof-school,5,Divorced,Tech-support,Wife,Other,Female,82519,1941,88,United-States,<=50K
43,Self-emp-inc,1434063,5th-6th,8,Divorced,Craft-repair,Not-in-family,Other,Female,67265,241,25,South,>50K
51,Self-emp-not-inc,1097715,10th,7,Married-spouse-absent,Priv-house-serv,Husband,Asian-Pac-Islander,Male,91376,1404,69,South,<=50K
73,Never-worked,75994,Some-college,5,Divorced,Transport-moving,Wife,White,Male,11823,1808,19,Hungary,>50K
23,Local-gov,825710,12th,2,Separated,Farming-fishing,Unmarried,White,Male,2129,1435,99,Germany,<=50K
69,Private,1106218,Assoc-voc,15,Separated,Handlers-cleaners,Unmarried,Amer-Indian-Eskimo,Male,97316,2407,84,South,<=50K
18,Federal-gov,569976,11th,10,Married-civ-spouse,Handlers-cleaners,Own-child,White,Female,94294,529,54,Honduras,<=50K
59,Private,1033054,Prof-school,8,Married-civ-spouse,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,37771,2762,54,Honduras,>50K
52,Never-worked,938126,5th-6th,16,Married-spouse-absent,Sales,Unmarried,Other,Female,29903,1758,4,Germany,<=50K
51,Local-gov,497191,9th,13,Never-married,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,50538,3615,78,Jamaica,<=50K
53,Without-pay,22881,11th,11,Married-AF-spouse,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,43216,932,34,Columbia,>50K
53,Federal-gov,64288,10th,7,Separated,Prof-specialty,Husband,Asian-Pac-Islander,Female,15127,898,90,Columbia,>50K
47,Private,1032723,HS-grad,7,Never-married,Farming-fishing,Wife,Amer-Indian-Eskimo,Female,50185,83,34,Dominican-Republic,<=50K
50,State-gov,1158303,9th,7,Divorced,Protective-serv,Other-relative,White,Female,89639,2261,55,South,<=50K
59,State-gov,560737,11th,5,Married-civ-spouse,Other-service,Not-in-family,Other,Male,81009,63,11,South,>50K
73,Self-emp-not-inc,715762,Bachelors,16,Never-married,Handlers-cleaners,Other-relative,Black,Female,14799,2411,95,India,<=50K
57,State-gov,771409,Preschool,8,Divorced,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Male,29074,4118,75,Cuba,<=50K
64,Self-emp-not-inc,1317534,Masters,8,Separated,Protective-serv,Not-in-family,Black,Female,51277,678,44,Haiti,<=50K
78,State-gov,785944,12th,6,Married-civ-spouse,Craft-repair,Unmarried,Black,Female,55057,1301,42,Cuba,<=50K
90,State-gov,856036,Bachelors,7,Married-AF-spouse,Adm-clerical,Husband,Black,Male,99031,3865,58,Portugal,>50K
25,Self-emp-not-inc,837682,12th,15,Separated,Priv-house-serv,Husband,White,Female,16536,3026,96,United-States,>50K
69,Self-emp-inc,204659,Some-college,13,Never-married,Priv-house-serv,Husband,White,Female,9081,546,44,Portugal,<=50K
33,Self-emp-not-inc,1050493,11th,12,Married-civ-spouse,Adm-clerical,Husband,Other,Female,73337,779,64,Honduras,>50K
31,State-gov,1354411,1st-4th,11,Married-civ-spouse,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Male,85863,2881,35,Japan,>50K
75,Self-emp-not-inc,175832,7th-8th,5,Divorced,Sales,Unmarried,Other,Male,67084,559,25,Columbia,<=50K
22,State-gov,117579,Doctorate,3,Widowed,Tech-support,Unmarried,Amer-Indian-Eskimo,Male,57165,2535,33,Puerto-Rico,<=50K
79,Federal-gov,735050,Assoc-acdm,7,Married-civ-spouse,Prof-specialty,Husband,Black,Female,48887,364,44,Vietnam,<=50K
74,Private,1142761,Assoc-acdm,11,Married-AF-spouse,Tech-support,Other-relative,White,Male,51481,1870,23,Vietnam,>50K
90,Never-worked,135194,Doctorate,1,Married-civ-spouse,Adm-clerical,Other-relative,Other,Male,97309,3829,47,Hungary,>50K
66,State-gov,1111246,12th,1,Married-AF-spouse,Tech-support,Unmarried,White,Male,10648,3420,25,United-States,>50K
81,Self-emp-inc,358390,5th-6th,1,Never-married,Sales,Not-in-family,Other,Male,36636,683,39,Philippines,<=50K
25,Never-worked,283503,7th-8th,1,Separated,Machine-op-inspct,Unmarried,Other,Female,59853,3419,15,Philippines,<=50K
82,State-gov,292039,11th,8,Married-spouse-absent,Exec-managerial,Not-in-family,Black,Female,5007,4230,38,Japan,<=50K
28,Without-pay,789976,Bachelors,9,Divorced,Exec-managerial,Not-in-family,Black,Female,66185,3017,31,India,<=50K
40,Self-emp-not-inc,897246,HS-grad,7,Divorced,Transport-moving,Not-in-family,White,Female,88554,1154,66,Canada,<=50K
26,Private,694777,7th-8th,2,Widowed,Handlers-cleaners,Husband,White,Female,74018,4068,5,Jamaica,>50K
46,Private,908166,Masters,1,Separated,Tech-support,Not-in-family,Black,Female,58003,1522,15,Thailand,<=50K
72,Local-gov,1202296,Bachelors,10,Married-spouse-absent,Craft-repair,Not-in-family,Other,Male,84648,3898,96,Japan,<=50K
36,Without-pay,1240449,Prof-school,6,Separated,Farming-fishing,Not-in-family,Black,Female,90113,2242,63,United-States,<=50K
77,Never-worked,1090096,Doctorate,2,Separated,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,32637,1763,60,Columbia,<=50K
61,Never-worked,783620,Assoc-voc,5,Never-married,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,88872,1102,87,Columbia,<=50K
63,Local-gov,335729,1st-4th,5,Never-married,Adm-clerical,Unmarried,White,Male,30384,141,95,South,>50K
86,State-gov,1113005,Assoc-acdm,5,Married-AF-spouse,Sales,Wife,Other,Male,80219,121,17,Mexico,<=50K
48,Self-emp-inc,1007186,Prof-school,3,Never-married,Tech-support,Other-relative,Asian-Pac-Islander,Male,10284,81,48,Haiti,<=50K
42,Private,1326444,1st-4th,6,Married-AF-spouse,Exec-managerial,Other-relative,Other,Male,7737,2050,60,El-Salvador,<=50K
90,Self-emp-not-inc,1065203,Prof-school,3,Separated,Adm-clerical,Not-in-family,Black,Female,26502,2405,58,Philippines,<=50K
58,Private,209667,Masters,10,Widowed,Protective-serv,Other-relative,Black,Male,83484,187,55,South,<=50K
62,State-gov,854355,HS-grad,7,Divorced,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Female,46508,3944,18,South,<=50K
38,Local-gov,1077960,10th,12,Never-married,Protective-serv,Own-child,Asian-Pac-Islander,Female,99924,1188,67,Columbia,<=50K
32,Without-pay,1486307,Preschool,13,Never-married,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,43500,4317,2,India,<=50K
29,Self-emp-not-inc,497012,5th-6th,7,Married-spouse-absent,Machine-op-inspct,Own-child,Black,Male,63344,1965,17,Vietnam,<=50K
33,Never-worked,1283626,Doctorate,15,Married-spouse-absent,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Male,28126,2017,96,Dominican-Republic,<=50K
31,State-gov,423295,Bachelors,16,Separated,Sales,Other-relative,Asian-Pac-Islander,Female,99792,2668,60,Jamaica,<=50K
72,Never-worked,569359,Doctorate,8,Separated,Transport-moving,Wife,Other,Male,2770,1400,18,India,<=50K
21,State-gov,1435684,12th,10,Married-civ-spouse,Protective-serv,Unmarried,Asian-Pac-Islander,Male,54396,192,65,Hungary,>50K
63,Self-emp-inc,255088,9th,8,Divorced,Other-service,Not-in-family,Black,Female,64560,3185,36,South,<=50K
87,State-gov,317451,10th,12,Married-AF-spouse,Sales,Wife,Asian-Pac-Islander,Male,4078,1088,20,Thailand,<=50K
73,Local-gov,1247052,10th,2,Widowed,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,28079,2127,89,India,<=50K
46,Self-emp-not-inc,1364099,5th-6th,8,Married-spouse-absent,Handlers-cleaners,Husband,White,Male,40667,3986,23,Thailand,>50K
21,Private,167159,12th,8,Never-married,Protective-serv,Other-relative,Other,Female,5407,2301,38,Cuba,<=50K
78,State-gov,1229832,1st-4th,16,Widowed,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,26997,4011,29,Vietnam,<=50K
17,Private,882974,Prof-school,14,Divorced,Priv-house-serv,Husband,Asian-Pac-Islander,Female,38950,992,15,Cuba,>50K
67,Private,1311004,Masters,9,Married-spouse-absent,Adm-clerical,Not-in-family,Other,Female,7814,1894,87,Germany,>50K
66,Private,746738,Assoc-voc,10,Married-civ-spouse,Prof-specialty,Own-child,White,Female,99756,2338,69,South,<=50K
31,Local-gov,878435,Masters,12,Married-AF-spouse,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,36778,1808,45,Japan,<=50K
71,Never-worked,355226,Assoc-voc,2,Married-AF-spouse,Craft-repair,Own-child,Amer-Indian-Eskimo,Female,78658,701,18,Columbia,<=50K
29,Federal-gov,876547,11th,9,Widowed,Farming-fishing,Wife,Amer-Indian-Eskimo,Male,11887,196,32,Mexico,>50K
33,Self-emp-not-inc,630736,Assoc-acdm,8,Separated,Other-service,Husband,White,Male,73619,975,79,Germany,>50K
77,Local-gov,607347,Assoc-acdm,14,Married-spouse-absent,Transport-moving,Husband,Other,Female,54702,2671,5,Portugal,<=50K
89,Federal-gov,425864,HS-grad,12,Married-civ-spouse,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,1990,561,55,Haiti,<=50K
36,Local-gov,604889,Some-college,13,Divorced,Exec-managerial,Other-relative,Other,Female,68266,1008,31,Mexico,<=50K
85,Federal-gov,260693,Assoc-voc,2,Separated,Sales,Not-in-family,White,Male,5033,23,64,Puerto-Rico,<=50K
84,Local-gov,1269668,7th-8th,14,Married-civ-spouse,Priv-house-serv,Other-relative,Other,Female,5403,212,76,South,<=50K
73,Self-emp-inc,610880,12th,11,Divorced,Prof-specialty,Other-relative,Amer-Indian-Eskimo,Female,24274,1194,19,Dominican-Republic,>50K
27,Never-worked,585431,12th,2,Separated,Adm-clerical,Wife,Other,Female,53470,4259,90,Laos,<=50K
39,Local-gov,1460159,HS-grad,11,Divorced,Transport-moving,Husband,Asian-Pac-Islander,Female,5012,2244,29,Thailand,>50K
67,Self-emp-inc,731678,11th,10,Never-married,Armed-Forces,Other-relative,White,Female,70916,1510,76,Columbia,<=50K
90,Private,1050615,11th,3,Married-AF-spouse,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,45790,2997,13,Japan,<=50K
77,State-gov,1485068,Masters,9,Widowed,Machine-op-inspct,Other-relative,White,Male,15727,868,87,Thailand,<=50K
48,Federal-gov,1286748,1st-4th,14,Married-AF-spouse,Machine-op-inspct,Unmarried,White,Male,23449,3366,65,Laos,<=50K
34,Self-emp-not-inc,536001,7th-8th,7,Divorced,Priv-house-serv,Unmarried,Asian-Pac-Islander,Male,95016,3202,53,Dominican-Republic,>50K
88,Federal-gov,799508,7th-8th,5,Married-spouse-absent,Exec-managerial,Not-in-family,Other,Male,96006,29,79,Cuba,>50K
37,Federal-gov,1228170,Masters,5,Married-AF-spouse,Craft-repair,Other-relative,Asian-Pac-Islander,Male,93391,3026,54,Haiti,<=50K
42,Without-pay,751727,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,90330,4105,39,Dominican-Republic,<=50K
88,Local-gov,422015,1st-4th,14,Married-civ-spouse,Tech-support,Own-child,Black,Female,84639,3378,24,Laos,>50K
58,State-gov,793647,5th-6th,13,Married-civ-spouse,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,31050,1951,61,Germany,>50K
36,State-gov,49346,HS-grad,5,Married-AF-spouse,Other-service,Husband,White,Male,68188,4288,32,Honduras,<=50K
17,Without-pay,1314320,9th,7,Married-civ-spouse,Craft-repair,Own-child,Asian-Pac-Islander,Male,45666,2859,28,Hungary,<=50K
48,Private,889439,Assoc-acdm,10,Separated,Sales,Husband,Black,Female,33304,2148,96,Columbia,<=50K
89,Federal-gov,390674,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Own-child,White,Female,7124,4057,23,Jamaica,>50K
49,State-gov,720813,Assoc-voc,8,Never-married,Priv-house-serv,Own-child,Asian-Pac-Islander,Male,42252,4108,65,Columbia,<=50K
68,Self-emp-not-inc,58978,HS-grad,11,Married-AF-spouse,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,67495,1700,25,Hungary,<=50K
35,Federal-gov,1175077,Assoc-acdm,9,Divorced,Sales,Own-child,Amer-Indian-Eskimo,Female,88976,979,30,Columbia,>50K
74,Federal-gov,797022,Assoc-acdm,1,Divorced,Adm-clerical,Own-child,White,Male,21381,2609,80,Germany,<=50K
74,Without-pay,18422,Doctorate,15,Married-civ-spouse,Craft-repair,Wife,Amer-Indian-Eskimo,Male,43042,1635,74,Vietnam,>50K
62,Never-worked,691746,Prof-school,5,Married-spouse-absent,Machine-op-inspct,Own-child,Black,Male,46195,2146,2,Germany,>50K
74,Private,116581,Some-college,15,Divorced,Craft-repair,Husband,Black,Female,33666,653,2,Laos,>50K
59,Self-emp-not-inc,584559,Doctorate,8,Never-married,Tech-support,Husband,Asian-Pac-Islander,Female,44221,3550,30,India,<=50K
44,Without-pay,1282989,5th-6th,10,Married-spouse-absent,Craft-repair,Wife,White,Male,52121,492,86,Columbia,>50K
71,Self-emp-not-inc,978901,5th-6th,15,Married-spouse-absent,Adm-clerical,Other-relative,Other,Female,86594,1524,83,Jamaica,>50K
78,Federal-gov,723008,11th,4,Separated,Farming-fishing,Not-in-family,Black,Female,51371,1214,51,Mexico,<=50K
79,Never-worked,768702,Assoc-voc,2,Married-spouse-absent,Craft-repair,Own-child,Asian-Pac-Islander,Female,42149,3268,98,Columbia,<=50K
32,Never-worked,760763,Prof-school,3,Widowed,Prof-specialty,Own-child,Asian-Pac-Islander,Male,79048,1268,11,Jamaica,>50K
67,Never-worked,156170,Prof-school,14,Divorced,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Male,54597,87,53,Haiti,<=50K
17,Self-emp-not-inc,345018,5th-6th,2,Divorced,Other-service,Wife,White,Female,38846,645,17,Philippines,<=50K
59,Self-emp-not-inc,1219136,11th,11,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Female,80300,2544,50,El-Salvador,<=50K
59,Self-emp-not-inc,1380902,12th,8,Married-civ-spouse,Tech-support,Own-child,Black,Male,31356,3844,81,Japan,<=50K
43,Without-pay,227628,1st-4th,2,Separated,Sales,Unmarried,Asian-Pac-Islander,Male,55018,2081,6,Mexico,<=50K
90,Self-emp-not-inc,1363903,Some-college,4,Married-civ-spouse,Armed-Forces,Wife,Amer-Indian-Eskimo,Male,46200,3030,35,Germany,>50K
82,Federal-gov,57089,5th-6th,14,Married-civ-spouse,Priv-house-serv,Own-child,White,Female,4394,3529,1,Haiti,<=50K
19,Without-pay,776017,HS-grad,8,Divorced,Craft-repair,Other-relative,Other,Male,81098,1246,31,Mexico,<=50K
32,Federal-gov,1235370,Assoc-voc,10,Married-civ-spouse,Protective-serv,Own-child,White,Male,49499,3383,75,Laos,<=50K
32,Never-worked,334253,7th-8th,6,Divorced,Machine-op-inspct,Own-child,Other,Female,91714,1490,69,Thailand,>50K
83,Federal-gov,1414892,Doctorate,9,Married-spouse-absent,Armed-Forces,Own-child,Other,Male,25167,2477,25,India,<=50K
55,Federal-gov,1464963,Preschool,1,Married-AF-spouse,Machine-op-inspct,Unmarried,White,Female,42283,3936,89,Philippines,>50K
